"","Mouse.Name","Mouse","Genotype","Weight.Value","Colony.Prefix","Colony.Name","Cohort.Name","Pipeline","Gene.Name","Gender","Birth.Date","Assay.Date","Age.In.Weeks","X","X.1","Blood.Volume","Anaesthetic","Sodium","K","Cl","Gluc","Trigs","Chol","Hdl","Ldl","Nefac","Glyc","Frct","Amy","Tp","Alb","Ca","Phos","Iron","Ast","Alp","Alt","Creat","Urea","Tbilc","Ck","Mg","Lih","Comments","Hitachi.Cup","T4","Insulin","Insulin.Assay.Date","Full.Strain","Core.Strain","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","Sodium_added"
"244","MCBV49.1b","M00812055","+/+",40.6,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Male","03-May-11","23-Aug-11",16,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.7,4.5,107,27.18,0.6,6.72,4.16,2.22,0.376,163.9,187.41,650.2,52.4,26.65,2.32,2.53,32.2,285.9,178.1,353.5,7.7,7.2,2.7,335.5,0.78,"LIP: Normal    ICT: Normal    HEM: Normal","",18146,5.5,0.85,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.7
"245","MCBV51.1a","M00817275","+/+",42.4,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Male","04-May-11","23-Aug-11",15.9,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.8,4.8,105.9,31.81,0.56,6.27,4.14,1.88,0.34,165.2,190.29,768.5,51.4,26.93,2.35,2.81,39.3,240.3,128.2,305.6,8.5,7,2.4,386.6,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",18206,4.9,1.16,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.8
"246","MCBV51.1b","M00817276","+/+",34.2,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Male","04-May-11","23-Aug-11",15.9,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.7,4.1,107.9,19.42,0.59,2.66,1.75,0.95,0.415,156.8,172.99,567.4,48,24.64,2.26,2.76,27.8,NA,205.4,322,9.2,6.9,NA,79.5,0.76,"LIP: Normal    ICT: Normal    HEM: Normal","Icteric ",18191,4.9,0.21,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.7
"247","MCBV49.1a","M00812054","+/+",46.1,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Male","03-May-11","23-Aug-11",16,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144,4.6,106.9,21.62,0.63,8.45,4.95,3.06,0.428,177.4,204.71,735.7,56.6,28.26,2.4,2.5,37.4,333.4,178.6,539.4,7.9,6.8,2.7,646.9,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",18181,4.3,1.88,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144
"248","MCMC48.1b","M00818343","+/+",38.5,"MCMC","Pip5k1c Knockout 1 EPD0199_3_B01","B6N Mouse GP 20110503","Mouse GP","Pip5k1c","Male","06-May-11","23-Aug-11",15.6,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",147,4.1,110.2,20.21,0.63,7.02,4.61,2.03,0.457,222,198.94,823.3,52.4,26.28,2.34,2.53,49.5,82.7,102.8,71.3,7.8,6.8,2.2,193.4,0.71,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",17852,4.6,1.52,"22-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",147
"249","MCMC46.1d","M00818328","+/+",35,"MCMC","Pip5k1c Knockout 1 EPD0199_3_B01","B6N Mouse GP 20110503","Mouse GP","Pip5k1c","Male","07-May-11","23-Aug-11",15.4,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.4,4.1,110.5,23.8,0.63,6.38,4.22,1.86,0.532,239.9,190.29,740.9,51.6,27.21,2.33,2.5,25.8,108,117.3,90.9,8.6,8.5,2.1,137.6,0.72,"LIP: Normal    ICT: Normal    HEM: Normal","",18137,5.6,0.82,"22-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.4
"250","MCMC48.1c","M00818344","+/+",40.6,"MCMC","Pip5k1c Knockout 1 EPD0199_3_B01","B6N Mouse GP 20110503","Mouse GP","Pip5k1c","Male","06-May-11","23-Aug-11",15.6,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.7,108,27.06,0.7,8.19,4.82,2.95,0.601,218.7,193.17,734.9,53.6,27.09,2.39,2.43,59.7,294.2,149.4,307.9,8.8,7.4,2.2,968.5,0.63,"LIP: Normal    ICT: Normal    HEM: Normal","",18127,5.4,0.71,"22-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"251","MCXP34.1b","M00820090","+/+",41.1,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","12-May-11","30-Aug-11",15.7,NA,NA,1200,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.3,4.1,101.8,18,0.71,3.07,1.9,0.97,0.692,211.4,189.85,553.9,53.9,26.64,2.37,2.42,28.7,370.6,NA,302.1,8.8,6,NA,201.2,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","Icteric ",18254,6.9,0.39,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.3
"252","MCXP27.1a","M00820063","+/+",43.9,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","09-May-11","30-Aug-11",16.1,NA,NA,1050,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.8,4.5,104.4,22.04,0.78,6.72,3.89,2.12,0.392,154.4,211.28,754.5,54.1,28.53,2.37,2.56,28.9,155.8,128.1,177.8,8.7,8.1,1.5,406.9,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",18242,4.4,6.16,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.8
"253","MCXP29.1b","M00820071","+/+",33,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","11-May-11","30-Aug-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.1,4.4,102.7,31.1,0.43,4.14,2.84,0.9,0.284,113,202.1,620.6,46.6,24.23,2.24,2.57,23.6,76.4,83.1,43.7,8.5,8.8,1.8,357.8,0.84,"LIP: Normal    ICT: Normal    HEM: Normal","",18247,4.3,0.41,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.1
"254","MCXP34.1c","M00820091","+/+",38.1,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","12-May-11","30-Aug-11",15.7,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.7,3.9,104.1,19.83,0.59,6.61,4.02,1.84,0.422,169,211.28,786.2,53.8,27.57,2.44,2.1,32.6,124.5,89.6,147.7,9.1,8,1.8,154.4,0.76,"LIP: Normal    ICT: Normal    HEM: Normal","",18251,4.6,4.85,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.7
"255","MCXP32.1b","M00820086","+/+",47.5,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","10-May-11","30-Aug-11",16,NA,NA,1150,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.7,4.4,105.1,25.27,0.75,7.54,4.23,2.47,0.48,151,199.03,719.8,54.1,27.48,2.39,2.59,27.4,168,129.5,279.4,9.5,8.9,1.5,304.6,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18243,4.7,2.75,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.7
"256","MCXP32.1a","M00820085","+/+",39,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","10-May-11","30-Aug-11",16,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.7,4.4,104.6,25.44,0.96,7.89,4.34,2.51,0.961,257.7,217.4,678.1,56.9,29.37,2.46,1.98,32,263.3,180.4,382.2,9.9,7.2,2.5,279.9,0.71,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",18263,NA,0.43,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.7
"257","MCXP31.1b","M00820079","+/+",38,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","10-May-11","30-Aug-11",16,NA,NA,1150,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.3,4.3,103.3,29.36,0.66,4.91,3.32,1.11,0.494,151.8,214.34,751.9,50,25.79,2.27,2.61,30.3,59.7,80.9,46.3,8.4,7.5,1.6,112.1,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18221,4.9,1.09,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.3
"258","MCXP31.1a","M00820078","+/+",44.8,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Male","10-May-11","30-Aug-11",16,NA,NA,1250,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.6,4,102.9,19.52,0.61,6.08,3.84,1.64,0.56,193.6,208.22,778.5,52.9,26.82,2.43,2.29,32.2,106.4,102,131.1,8.3,6.6,1.5,80.4,0.75,"LIP: Normal    ICT: Normal    HEM: Normal","",18245,5.1,7.99,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.6
"259","MCVX40.1c","M00828050","+/+",43.5,"MCVX","Usp33 Knockout 1 EPD0147_4_G08","B6N Mouse GP 20110518","Mouse GP","Usp33","Male","20-May-11","05-Sep-11",15.4,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.1,3.9,107.3,23.87,0.6,6.46,3.96,1.89,0.396,134.9,175.87,728.9,50.6,24.96,2.32,2.23,63.3,142.3,118.7,128.2,9.3,11.3,1.3,497.3,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18293,4.2,1.2,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.1
"260","MCKK50.1c","M00828038","+/+",35.5,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110518","Mouse GP","Lsm11","Male","20-May-11","05-Sep-11",15.4,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146,3.5,106.4,22.18,0.4,6.5,4.04,1.85,0.447,148.3,193.17,660.9,51.6,26.03,2.28,2.07,34.2,184.4,111.9,183,12.1,9.9,1.9,32.3,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",18294,5.5,0.43,"19-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146
"261","MCVX41.1e","M00828057","+/+",34.5,"MCVX","Usp33 Knockout 1 EPD0147_4_G08","B6N Mouse GP 20110518","Mouse GP","Usp33","Male","21-May-11","05-Sep-11",15.3,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.8,3.9,106.6,30.78,0.55,6.56,4.04,1.91,0.5,133.8,193.17,832.1,49.1,25.26,2.28,2.51,38,211.2,145.7,183.1,10.3,7.4,2.2,158.7,0.99,"LIP: Normal    ICT: Normal    HEM: Normal","",18299,5.7,0.43,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.8
"262","MCVX41.1b","M00828054","+/+",38.6,"MCVX","Usp33 Knockout 1 EPD0147_4_G08","B6N Mouse GP 20110518","Mouse GP","Usp33","Male","21-May-11","05-Sep-11",15.3,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.4,4,106.5,29.83,0.46,5.99,3.83,1.7,0.465,140.7,190.29,730.2,48.5,24.93,2.24,2.37,36.6,161.3,103.2,158.3,9.5,9,1.7,177.7,0.92,"LIP: Normal    ICT: Normal    HEM: Normal","",18297,4.9,0.48,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.4
"263","MDEQ22.1a","M00827897","+/+",48.9,"MDEQ","Snap47 Knockout 1 EPD0176_1_B02","B6N Mouse GP 20110518","Mouse GP","Snap47","Male","21-May-11","05-Sep-11",15.3,NA,NA,1250,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.9,4.3,107.1,20.97,0.7,8.24,4.31,2.98,0.491,142.3,204.71,756.1,57.2,30.05,2.36,2.2,41.1,453.4,180.6,506.1,8.5,7.6,2.1,108.7,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18296,4.5,1.33,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.9
"264","MDEQ22.1d","M00827900","+/+",37.8,"MDEQ","Snap47 Knockout 1 EPD0176_1_B02","B6N Mouse GP 20110518","Mouse GP","Snap47","Male","21-May-11","05-Sep-11",15.3,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.8,3.7,110.9,19.98,0.54,6.97,3.99,2.34,0.562,160.4,190.29,728.9,52.5,27.26,2.31,1.79,28.7,263.2,133.6,286.7,9.9,7.3,1.9,123,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18287,6.4,0.69,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.8
"265","MDEQ20.1b","M00827890","+/+",40.9,"MDEQ","Snap47 Knockout 1 EPD0176_1_B02","B6N Mouse GP 20110518","Mouse GP","Snap47","Male","18-May-11","05-Sep-11",15.7,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.2,4.6,106.7,27.7,0.86,7.04,4.13,2.14,0.586,176.1,201.82,762,52.7,27.57,2.35,2.29,35,213.4,130,192.2,9.8,8.1,2,864.1,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18279,5.5,0.49,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.2
"266","MDEQ20.1e","M00827893","+/+",36.9,"MDEQ","Snap47 Knockout 1 EPD0176_1_B02","B6N Mouse GP 20110518","Mouse GP","Snap47","Male","18-May-11","05-Sep-11",15.7,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.8,4,108.3,26.73,0.63,5.46,3.38,1.58,0.43,118,175.88,679.8,49.1,25,2.29,2.52,26.6,142.7,117.6,131.3,9.4,7.7,1.5,502,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",18271,5.2,0.42,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.8
"267","MDCW43.3g","M00829088","+/+",34.4,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Male","26-May-11","15-Sep-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.3,4.2,106.6,24.7,0.94,5,3.22,1.17,0.421,179,175.88,672.3,46.1,23.92,2.22,2.25,21.9,66.9,82.2,61.9,7.3,6.9,1.5,77.1,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18407,4.7,0.45,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.3
"268","MDCW43.3h","M00829089","+/+",39.4,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Male","26-May-11","15-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.1,4.5,108.1,24.71,1.41,5.43,3.44,1.37,0.54,211.4,193.17,685.3,49.5,25.1,2.35,2.6,26.6,121.8,114.2,139.2,9.6,10.3,2.3,522.5,0.98,"LIP: Normal    ICT: Normal    HEM: Normal","",18405,4.8,1.8,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.1
"269","MDCW46.2b","M00829125","+/+",38.2,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Male","26-May-11","15-Sep-11",16,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.2,4.5,104.3,30.87,0.92,6.78,3.94,1.95,0.425,169,184.53,634.7,48.5,25.61,2.31,2.25,33.5,183.3,140.3,207.2,7.6,7.3,1.9,79.9,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18409,5.6,0.55,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.2
"270","MDCW46.2c","M00829126","+/+",34.8,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Male","26-May-11","15-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,4.4,105.8,29.5,1.04,6.81,4.07,1.72,0.487,183.1,193.17,668.8,48.5,24.58,2.28,2.65,39,157.6,125.5,185.4,7.2,6.8,2.1,209.7,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18396,5.1,0.36,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"271","MCXQ56.1d","M00834440","+/+",40.3,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Male","27-May-11","15-Sep-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.7,4.5,104.9,32.28,0.7,6.26,3.95,1.54,0.423,153.5,193.18,686.1,49.1,25.26,2.3,2.53,32.7,130.5,143.1,135.7,7.7,6.5,1.6,210.3,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18403,5.7,0.61,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.7
"272","MCXQ59.1d","M00828012","+/+",32.4,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Male","25-May-11","15-Sep-11",16.1,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.7,4.8,105.9,34.18,0.97,6.5,3.85,1.68,0.383,172.4,196.06,920.1,50.3,24.92,2.28,2.98,30.3,144.8,138.3,249.6,9.4,8,2.8,244.5,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18393,4.5,0.28,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.7
"273","MCXQ59.1a","M00828009","+/+",31.2,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Male","25-May-11","15-Sep-11",16.1,NA,NA,650,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.6,5.5,105.4,30.71,0.84,6.35,3.89,1.71,0.322,171.1,201.83,664,50.2,25.43,2.28,2.98,30.5,179.3,136.3,149.8,8.4,8.5,2.5,276.7,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",18390,5.6,0.42,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.6
"274","MCXQ59.1b","M00828010","+/+",36.2,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Male","25-May-11","15-Sep-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138,4.8,104.3,35.59,0.61,6.67,3.94,1.81,0.282,132.7,184.53,647.7,48,23.94,2.28,2.75,35.2,183.3,149.7,200.1,9.4,6.8,2.4,161.5,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18391,5,0.47,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138
"275","MALM41.1b","M00835899","+/+",41.1,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Male","02-Jun-11","22-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140,4.7,106,32.37,0.97,6.32,3.89,1.67,0.307,133.2,187.11,739.2,48.6,25.24,2.25,2.73,25.7,284.3,127.4,324.4,7,8.7,1.8,464.3,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18465,5.1,0.67,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140
"276","MALM41.1a","M00835898","+/+",48.2,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Male","02-Jun-11","22-Sep-11",16,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.6,5,105.3,25.39,0.98,6.82,4.13,2.01,0.298,158.3,196.02,793.9,52.2,26.76,2.34,2.8,34.3,190.3,135.8,286.3,6.2,7.2,1.8,112.3,0.97,"LIP: Normal    ICT: Normal    HEM: Normal","",18469,4.9,4.18,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.6
"277","MAYP48.1a","M00835872","+/+",46.1,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110602","Mouse GP","Atg16l1","Male","01-Jun-11","22-Sep-11",16.1,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.5,5.3,103.7,35.42,1.23,6.69,4.07,1.96,0.442,145.5,201.96,769.8,51.9,27.09,2.28,2.88,33.6,187.3,144.9,248.7,7.6,8.5,1.9,251.7,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",18462,5,1.09,"20-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.5
"278","MALM41.1c","M00835900","+/+",45,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Male","02-Jun-11","22-Sep-11",16,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",137.1,6,102.7,38.42,1.14,6.43,4.01,1.75,0.41,155.8,198.98,808.9,52.3,27.1,2.26,2.86,29.3,206.4,135.5,266,8.1,8.1,2.2,82.3,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18418,4.8,0.96,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",137.1
"279","MAYP48.1c","M00835874","+/+",45,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110602","Mouse GP","Atg16l1","Male","01-Jun-11","22-Sep-11",16.1,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.9,5,105.3,24.76,0.7,8.42,4.57,2.62,0.425,165,193.04,751.5,56.2,27.85,2.41,2.39,35.4,466.7,187.4,655.4,9.7,6.6,2.8,217.9,0.81,"LIP: Normal    ICT: Normal    HEM: Normal","",18492,5.7,1.26,"20-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.9
"280","MAYP48.1b","M00835873","+/+",43,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110602","Mouse GP","Atg16l1","Male","01-Jun-11","22-Sep-11",16.1,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.8,5.4,106.2,28.11,0.84,7.56,4.38,2.26,0.448,188.1,196.02,719.9,54.7,27.21,2.42,2.44,32.1,252.1,177.3,376.5,9.9,7.1,2.7,79.1,0.93,"LIP: Normal    ICT: Normal    HEM: Normal","",18491,5.6,1.86,"20-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.8
"281","MAYP48.1d","M00835875","+/+",42,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110602","Mouse GP","Atg16l1","Male","01-Jun-11","22-Sep-11",16.1,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141,5,105.1,28.5,0.9,8.7,4.66,3,0.549,159.3,196.01,854.9,56.8,27.27,2.42,2.55,35.1,277.3,195.6,402.5,9.9,7.4,2.5,242.2,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18493,5.5,0.74,"20-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141
"282","MAYP48.1e","M00835876","+/+",43.7,"MAYP","Atg16l1 Knockout 1 EPD0102_2_A02","B6N Mouse GP 20110602","Mouse GP","Atg16l1","Male","01-Jun-11","22-Sep-11",16.1,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.6,5.2,104.9,28.58,0.76,8.5,4.74,2.78,0.498,162.5,204.93,781.6,58.2,28.72,2.41,2.35,36.4,353.3,182.6,549.7,11.2,6.6,2.5,103.9,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18485,5.4,1.02,"20-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.6
